subject,property,current_or_latest,start_time 
Alfons_Maniura,nationality,,
Samuel_Thorp,nationality,,
Abdul_Ghafur_Muhiuddin_Shah_of_Pahang,spouse,,
Dextra_Quotskuyva,nationality,,
Igor_Voznesensky,position,,
Ali_Dino,nationality,,
Reggie_Davani,position,,
Warren_Cowan,spouse,,
Andray_Blatche,position,,
Jim_Riggleman,position,,
Seo_Hyuk-su,position,,
Ralph_Regenvanu__Ralph_Regenvanu__1,party,,
Pyotr_Shubin,position,,
Peter_Howson,nationality,,
Marion_Bernstein,country,,
Bob_Elliott_(basketball),position,,
Carolina_Herrera_(fashion_designer),nationality,,
Albert_Palmer_(Australian_politician),party,Nationalist Party of Australia,1917
Roman_Yeremeyev,position,,
Steve_Sedgley,position,,
Yevgeni_Kuzka,position,,
Owen_Teale,spouse,,
Dustin_Nguyen,spouse,,
Sergei_Nedosekin,position,,
Blair_Waldorf,spouse,,
James_Wilson_McKay,country,,
Jim_Keane,position,,
Joan_Vaux_(lady-in-waiting),spouse,,
Zhang_Binglin,party,,
Pak_Chol-jin,position,,
Mario_Taracena,party,,
Robert_Clark_(priest),country,,
Joan_McVittie,nationality,,
Arthur_Trousdell,position,,
Montfort_Tadier,party,Independent politician,2014
David_Chatters,party,Conservative Party of Canada,2003
Marreese_Speights,position,,
Curtis_Robb,nationality,,
Efrat_Natan,nationality,,
Kenneth_Maryboy,nationality,,
John_D._Mackay,country,,
Andrew_Bulumakau,country,,
J._R._Davis,position,,
Elly_M._Peterson,party,Before 1980,1980
Harry_Driver,nationality,,
Henry_Shaw_Briggs,country,,
Azlan_Man,party,,
Andy_Martin,party,Republican Party (United States),1986
Carl_Medjani,position,,
Jimmy_Bullock,position,,
Ogden_R._Reid,party,Democratic Party (United States),1972
Connor_Brandt,position,,
Louis_Pendleton,party,,
Anthony_Farmer,nationality,,
Vitali_Papadopulo,position,,
Devin_Harris,position,,
Charles_R._Doty,party,,
Oleksandr_Pryzetko,position,,
Mathias_Gehrt,position,,
Jonas_Cortes,party,Laban,2016
William_the_Silent,spouse,Louise de Coligny,1583
Yoshihiko_Noda,party,Democratic Party,2016
Ingram_de_Umfraville,country,,
Mark_McNamara,position,,
Chris_Bart-Williams,position,,
Pseudo-Ingulf,nationality,,
Berend_Weijs,position,,
Igor_Fatin,position,,
Aatsista-Mahkan,nationality,,
Ariel_Ortega,position,,
Dr._Evil,nationality,,
Naratheinkha,spouse,,
Ross_Perot,party,Republican Party (United States),2000
Mary_Bono,spouse,Stephen S. Oswald,2015
John_Ritter,spouse,,
Konstantin_Podkorytov,position,,
John_Titus_(jurist),party,,
Zara_Bate,spouse,Jeff Bate,1969
Chris_Robinson_(basketball),position,,
Joe_Adams_(wide_receiver),position,,
Steven_Spielberg,spouse,,
Hermione_Hannen,spouse,,
Oliver_Badman,party,,
Ekhard_Salje,nationality,,
Eduardo_Jorge,party,Green Party (Brazil),2003
Carlos_Alberto_Pinha_da_Rocha,position,,
Hisataka_Fujikawa,position,,
Baltasar_Mena_Iniesta,nationality,,
Cristiano_Morgado,nationality,,
Cory_Bishop,position,,
Elnur_Jafarov,position,,
George_Foley,party,Nationalist Party of Australia,1920
Ion_Suruceanu,party,,
David_Chiotti,position,,
Dumitru_Matcovschi,nationality,,
Woody_Sauldsberry,position,,
Colin_Anderson_(footballer),position,,
Gwilym_Edwards,country,,
Peter_Sarnak,nationality,,
Kyle_Wiltjer,position,,
Alois_Karl,party,,
Gerald_Alphin,position,,
Ryan_Kent,position,,
Roslyn_Fuller,nationality,,
Kamil_Ferkhanov,position,,
Edi_Buro,position,,
John_Moir_(priest),country,,
Alexey_Shishkin_(footballer),position,,
Mike_Cortez,position,,
Alfred_Aboya,position,,
Marcus_Joseph,position,,
George_Petalotis,party,Movement of Democratic Socialists,2015
Clem_Daniels,position,,
Carroll_Dunham,spouse,,
Phillip_Nolan_(basketball),position,,
Yasuyuki_Konno,position,,
Nardus_van_der_Walt,position,,
Ferdinand_I_of_Naples,spouse,,
Steve_De_Ridder,position,,
Henry_Erskine_Hill,country,,
Christopher_Beazley,party,,
Fred_Stanfield,position,,
Gertrude_Aston_Thimelby,nationality,,
Ian_McShane,spouse,,
Dmitri_Rybakin,position,,
Uri_Kokia,position,,
George_Washington_Julian,party,,
Theodor_Barth,party,,
Jordan_Crawford,position,,
Michael_Schumann,party,,
Jo_Andrews,nationality,,
Joanna_Kerns,spouse,,
Xavier_Thames,position,,
Joe_Munoz,position,,
Sergei_Aleksandrovich_Fedotov,position,,
Giandomenico_Mesto,position,,
Osnat_Tzadok,nationality,,
Konstancja_Potocka,spouse,,
Walter_M._Chandler,party,,
Harry_Edwards_(footballer),position,,
Sergey_Sobyanin,party,United Russia,2002
Eital_Bredenkamp,position,,
John_D._Wallace,party,,
Shavkat_Mirziyoyev,party,Uzbekistan Liberal Democratic Party,2016
Narathihapate,spouse,,
Neli_A'asa,position,,
Aguinaldo_Braga,position,,
Frank_McPhee_(American_football),position,,
Paris_Nakajima-Farran,position,,
Harrison_Bagwell,party,,
Pierre_Dupong,party,Christian Social People's Party,1944
Edwin_Alfred_Rickards,nationality,,
Carlyle_Begay,party,Republican Party (United States),2015
Vic_Vasicek,position,,
Drew_Talbot,position,,
Emperor_Wu_of_Jin,spouse,,
Roy_Gokay_Wol,nationality,,
James_S._Kerr,country,,
Kim_Gangte,party,Bharatiya Janata Party,2017
Nikos_Liberopoulos,position,,
Andrei_Filimonov,position,,
Edwin_Stanton,party,Republican Party (United States),1862
Alexa_Vega,spouse,,
Tom_Mulcair,party,Provincial,1994
Qu_Bo,position,,
Ivica_Vrdoljak,position,,
Paul_Lee_(basketball),position,,
Fernando_Recio,position,,
Vladislav_Gagloyev,position,,
Abdoh_Otaif,position,,
Chuang_Wei-lun,position,,
William_G._Bradford,country,,
Hugh_Lawson_White,party,Whig Party (United States),1836
Patrick_Miller_of_Dalswinton,country,,
Julia_Shapiro,country,,
Agar_Rodney_Adamson,party,,
Keiko_Awaji,spouse,,
Pauline_Bonaparte,spouse,,
Charles_I_of_Naples,spouse,,
Albert_Francis_Judd,nationality,,
Emperor_Xuan_of_Han,spouse,,
Charlie_Earl,party,Libertarian Party (United States),2010
Conny_Torstensson,position,,
Andrei_Novgorodov,position,,
Samir_Das,nationality,,
Nomani_Tonga,position,,
Caitlin_Foord,position,,
Mayona_Amtop,position,,
Debi_Edward,country,,
Dennis_Harbour,country,,
Shawn_Nicklaw,position,,
Alexander_Gerndt,position,,
Claude_Matthews_(Australian_politician),party,,
John_Allison_(Representative),party,,
Rob_Elvins,position,,
Milton_H._Bren,spouse,,
Maksim_Rogov,position,,
Bill_Veitch,party,New Zealand National Party,1943
Robert_Morehead,country,,
Kenny_Adeleke,position,,
Alexander_McQueen_(footballer),position,,
Vadim_Naumov,country,,
encode-err,encode-err,encode-err,encode-err
Viktor_Sebelev,position,,
Madeleine_Astor,spouse,,
Tristan_Tzara,nationality,,
Vladislav_Mayorov,position,,
Landon_Donovan,position,,
Milt_Wagner,position,,
Rudolf_I_of_Germany,spouse,,
Annie_MacPherson,country,,
Konstantin_Zimulka,position,,
William_Duguid_Geddes,country,,
Taylor_Barras,party,,
Diego_De_Girolamo,position,,
Kyle_Critchell,position,,
Ernest_Perley,party,,
Artie_Owens,position,,
Aleksei_Sherstnyov,position,,
Reginald_Cheyne,country,,
Isaac_H._Edgett,country,,
Ocansey_Mandela,position,,
Theerathon_Bunmathan,position,,
Mauro_Sandreani,position,,
Henry_Bennett_(U.S._politician),party,,
Jacques_Sadoul_(politician),party,,
Esau_de'_Buondelmonti,spouse,,
Hermogenes_Ebdane,party,,
Paul_Holmes_(politician),party,Before 1988,1988
Vladimir_Patkin,nationality,,
Ryan_Hedges,position,,
Osric_of_Sussex,nationality,,
Elizabeth_Catlett,nationality,,
Viktor_Zubkov,party,United Russia,2001
Wes_Allen,position,,
Oleg_Vasiliev_(figure_skater),country,,
Jean-Louis_Trintignant,spouse,,
Janick_Kamber,position,,
Margaery_Tyrell,spouse,,
Bill_Gossett,position,,
Aleksei_Petrushin,position,,
Giancarlo_Carmona,position,,
Dan_Humphrey,spouse,,
Harry_Lawson,party,United Australia Party,1931
John_Solomon_(Canadian_politician),party,,
Grete_Mosheim,spouse,,
Marina_Silva,party,Sustainability Network,2015
Carmen_Electra,spouse,,
Hellmut_Diwald,nationality,,
Nikolai_Kashentsev,position,,
Ben_Page_(market_researcher),nationality,,
Cornelius_Vanderbilt_Whitney,spouse,Marylou Whitney,1958
Francis_(footballer),position,,
Seamus_McCaffery,nationality,,
Rasheed_Marshall,position,,
Jeremy_Bingham,party,,
Derrick_Kimball,party,Independent politician,1993
James_Stacy,spouse,,
Txema_Alonso,position,,
Phil_Rollins,position,,
Chris_Schwarze,position,,
Ehud_Olmert,party,Kadima,2006
Derrick_Obasohan,position,,
Bobby_Kinloch,position,,
Michael_Kokocinski,position,,
Aleksandr_Nartikov,position,,
Wally_Savor,position,,
Jaan_Ehlvest,country,,
Mike_Noonan,position,,
Margaret_Fish,nationality,,
Troy_Murphy,position,,
Charles_Horvath,position,,
James_Cameron_Mackenzie,country,,
Jerry_Noonan,position,,
Boris_Arbuzov_(physicist),nationality,,
Don_Hewitt,spouse,,
Amos_Coggswell,party,,
Vic_LaRose,position,,
Ike_Nwankwo,position,,
Daphna_Oyserman,nationality,,
Karl_Klug,position,,
Giorgio_Mariani,position,,
Bert_McCaffrey,position,,
Rick_Lazio,party,,
Nikita_Satalkin,position,,
Edmond_Azemi,position,,
Margaret_Henley,nationality,,
Rydell_Poepon,position,,
Igor_Kuts,position,,
James_C._Conkling,party,,
Adrienne_Ellis,spouse,,
Eadmund_of_Winchester,nationality,,
John_C._Lane,nationality,,
David_Lewis_(poet),country,,
Anna_Finocchiaro,party,Democratic Party (Italy),2007
Jerry_Lucena,position,,
Sovandeb_Chattopadhyay,party,,
Kurt_Adler,nationality,,
William_F._Turner,party,,
Dani_Estrada,position,,
Mac_Otten,position,,
Regis_de_Souza,position,,
Musa_Otieno,position,,
Gerard_Egan,country,,
Ulysses_S._Grant_presidential_administration_scandals,country,,
Gino_Pavone,position,,
Brandon_Young,position,,
Onyekachi_Hope_Ugwuadu,position,,
Bob_Grim_(American_football),position,,
Llewellyn_Thompson,country,,
Frank_Steunenberg,party,,
Peter_Gregory_(footballer),position,,
Daniel_Passarella,position,,
Dan_Kordic,position,Winger (ice hockey),1995
Harlan_Page_Davidson,party,,
Leonid_Kuchma,party,Independent,1991
Bob_Fairman,position,,
Jimmy_LaSalvia,party,,
Nobuyo_Fujishiro,position,,
Pitsamai_Sornsai,position,,
Mac_Cozier,position,,
Ian_Maclaren,country,,
James_Myers_(politician),party,,
Constance_Bennett,spouse,,
Valentin_Pavlov,nationality,,
Viona_Harrer,position,,
Brereton_Jones,party,Republican Party (United States),1975
Jeremiah_Coffey,nationality,,
Michael_Senior,position,,
Gary_Oldman,spouse,,
Jordan_Clarkson,position,,
Kirill_Terentyev,position,,
Davis_Filfred,nationality,,
Kerr_Neilson,nationality,,
Lorraine_Davidson,country,,
Juan_Bosch,party,Dominican Liberation Party,1973
Bob_Gorman,party,,
Giuseppe_Saragat,party,Italian Democratic Socialist Party,1947
Giulio_Tremonti,party,Renaissance,2017
Ruxandra_Dumitrescu,nationality,,
William_Hurley_(carpenter),nationality,,
Akeil_Barrett,position,,
Charlie_Tyra,position,,
Adrian_Borza,position,,
Daniel_of_Galicia,spouse,,
Lindy_Ruff,position,,
Emperor_Xiaowen_of_Northern_Wei,spouse,,
Jesse_James,nationality,,
Margaret_McMurray,country,,
Zack_Lee,nationality,,
Alessandro_Florenzi,position,,
Lorenzo_Insigne,position,,
Leif_Erickson_(actor),spouse,,
Carlo_Sharma,position,,
Lalla_Ward,spouse,,
Entonio_Pashaj,position,,
Karl-Heinz_Florenz,party,,
Elizabeth_Ashley,spouse,,
Paul_Wolfowitz,party,Republican Party (United States),1981
Joyce_Bateman,party,Conservative Party of Canada,2011
Thomas_Kerr_(Kentucky_politician),party,Republican Party (United States),2004
Colin_McWilliam,country,,
Ryan_McGowan,position,,
Simon_Hedlund,position,,
Ksenija_Tichonenko,position,,
Maria_Ribeiro,spouse,,
Andrzej_Sawa,nationality,,
Vladimir_Miridonov,position,,
Jumaine_Jones,position,,
Tiara_Jacquelina,spouse,,
Alison_Sutcliffe,nationality,,
Thomas_Crerar,party,Liberal Party of Canada,1929
Klaus_Augenthaler,position,,
Konstantin_Tupikov,country,,
Bernardino_Machado,party,,
Marcus_Fizer,position,,
Andrew_Fountaine,party,,
Vladyslav_Zubkov,position,,
Mladen_Rudonja,position,,
Rhisiart_ap_Rhys,country,,
Lloyd_Stinson,party,,
Amir_Abdullah_Khan_Niazi,country,,
Richard_Rogers_(bishop),nationality,,
Jackie_Henderson,position,,
Harinath_Dey,nationality,,
Alexander_Fraser_(Australian_politician),party,Liberal Party of Australia,1955
Benjamin_Lincoln,country,,
Lewys_Dwnn,country,,
Yuri_Krasnozhan,position,,
Ivan_III_of_Russia,spouse,,
Eloy_Inos,party,Republican Party (United States),2013
David_Lary,nationality,,
Ravi_S._Naik,party,Maharashtrawadi Gomantak Party,1991
Kadra_Yusuf,nationality,,
Julian_Fantino,nationality,,
Arthur_Surridge_Hunt,nationality,,
Roger_Williams_(British_politician),party,Liberal Democrats,1988
Miyuki_Tanobe,nationality,,
Arthur_Ranken,country,,
William_Henry_Wilkinson,nationality,,
Enrico_Villanueva,position,,
Zora_Kerova,spouse,,
Stephen_Royce,party,,
Ko_Kwang-min,position,,
Bob_Ramsey_(soccer),position,,
John_Iliffe_(dentist),nationality,,
Denise_McAdam,country,,
Andrew_Lansley,party,Before 1988,1988
Ali_Gadzhibekov,position,,
Harwinder_Kalyan,party,,
Denys_Kaliberda,nationality,,
David_O._Selznick,spouse,,
Thomas_E._Bramlette,party,,
James_Woolley_(clockmaker),nationality,,
Marquise_Walker,position,,
Natty_Bumppo,nationality,,
Manuel_Serifo_Nhamadjo,party,Independent,2012
Ronald_Perelman,spouse,,
Mark_Landsberger,position,,
Michelle_Snow,position,,
Benjamin_Harrison,spouse,Mary Dimmick Harrison,1896
Tony_Kane,position,,
Tyreke_Evans,position,,
Velimir_Zajec,position,,
Dimitris_Souanis,position,,
Jamal_Osman,nationality,,
Reynel_Hugnatan,position,,
Isaac_Hill,party,,
Henrietta_FitzJames,nationality,,
Maiju_Ruotsalainen,position,,
William_Heiskell,party,,
Michael_C._Hall,spouse,,
Peter_Hitchcock,party,,
Billy_Rose,spouse,,
Anne_Merriman,nationality,,
Reinhold_Daschner,position,,
William_Dawson_(diplomat),country,,
Paul_Gause,position,,
Gilbert_Gerard_(theological_writer),country,,
Mujahid_Yusof_Rawa,party,Pan-Malaysian Islamic Party,2015
Kevin_Finlayson,position,,
Luiza_Erundina,party,Socialism and Liberty Party,2016
Kamala_Devi_(actress),spouse,,
Joachim_Zeller,party,,
Jack_Kelly_(footballer),position,,
Mon_Ilagan,party,,
Manuel_Scalise,position,,
Cornel_Dinu,position,,
Phil_Latreille,position,,
William_Ogilvie_(Ardglass),country,,
Omar_Al_Hamwi,position,,
Jodie_Emery,party,,
Cliff_Piper,country,,
Errol_Flynn,spouse,,
Macduff_of_Fife,country,,
Stamatis_Mpenas,position,,
William_Thom_(poet),country,,
Daniel_Boman,party,Republican Party (United States),2011
David_McLaren_(politician),party,United Labour Party (New Zealand),1912
Petri_Helin,position,,
Gregory_Burke,country,,
Stanislav_Chaplygin,position,,
Mihai_Grecu,nationality,,
Eva_Rueber-Staier,nationality,,
George_W._Morgan,country,,
Gwion_Hallam,country,,
Edward_Burd_Hubley,party,,
Les_Cannon,nationality,,
Oleksiy_Pecherov,position,,
Nik_Slavica,position,,
John_W._Taylor_(politician),party,Democratic-Republican Party,1825
Ava_Lowle_Willing,spouse,,
Ignacio_Suarez,nationality,,
James_Dredge_(minister),nationality,,
Stefan_Glarner,position,,
Yuri_Petunin,nationality,,
Gerhard_Olivier,position,,
Robert_Mallory,party,,
David_Blatner,nationality,,
Harry_Wake,position,,
Maud_Marshal,spouse,,
Terry_Conroy,position,,
Stephen_Williams_(politician),party,Before 1988,1988
Nichola_Pease,nationality,,
Ray_Nesser,position,,
Albin_Eines,party,,
Ryan_Reynolds,spouse,,
Dmitry_Yazov,nationality,,
Aleksei_Antonnikov,position,,
Jimmy_Baxter_(basketball),position,,
Marco_Valtulina,position,,
George_Roudebush,position,,
Terry_Brown_(soccer),position,,
Steffon_Bradford,position,,
Terry_McCarthy_(journalist),nationality,,
Moshe_Sharett,nationality,,
Jozef_Desiatnik,position,,
Yasir_Arman,party,Sudan People's Liberation Movement-North,2011
Maraden_Panggabean,country,,
Austin_Rivers,position,,
Charlie_Langlois,position,,
Efren_Rodarte,position,,
Jack_Lemmon,spouse,,
Michael_Hayes_(politician),party,,
Donald_Suxho,nationality,,
Vera_Miles,spouse,,
Ian_Barcroft,country,,
Aristotle_Onassis,spouse,,
Bill_Henrickson,spouse,,
Qiyu_Zhou,country,,
Vadim_Moskovskikh,position,,
Biagio_Pace,party,,
Landon_Ling,position,,
Austen_Albu,party,,
John_Edward_Morris,nationality,,
Servet_Uzunlar,position,,
Jeff_Keeping,position,,
Tony_Skinn,position,,
Tina_Mapes,position,,
Andrey_Golubev,country,,
Robert_P._Letcher,party,,
Bashar_Rahal,nationality,,
Rita_Bennett,spouse,,
Julie_Cooper_(The_O.C.),spouse,,
Black_Dwarf_(personage),country,,
Elvira_Popescu,nationality,,
Edmund_Becker,position,,
Mykhaylo_Olefirenko,position,,
Christian_Troy,spouse,,
Victor_Rusu,nationality,,
David_Huebner,country,,
Manny_Matos_(soccer),position,,
Edward_James_Olmos,spouse,,
Makiko_Tanaka,party,Democratic Party of Japan,2009
Stan_Pietkiewicz,position,,
Aud_Egede-Nissen,spouse,,
Gary_Neal,position,,
Ambrose_Burnside,country,,
Francis_Kasonde,position,,
John_Chubb_(locksmith),nationality,,
Kevin_Lynch_(basketball),position,,
Jerome_Mathis,position,,
Mongkut,spouse,Pannarai,1861
Corinne_Narassiguin,party,,
Roger_Espinoza,position,,
Terry_Christie,position,Pheu Thai Party,2009
Jerome_Dyson,position,,
Artyom_Antipov,position,,
Gardner_R._Withrow,party,,
Tommy_Hughitt,position,,
Tony_McMahon,position,,
Kashif_Shuja,country,,
Anton_Shoutvin,position,,
Johnny_Morris_(American_football),position,,
Judi_Tyabji,party,,
John_Ivatt_Briscoe,party,,
Sharrod_Ford,position,,
Oslac_of_Sussex,nationality,,
George_William_Rendel,nationality,,
Aleksei_Sapayev,position,,
Stephan_Morais,nationality,,
Piotr_Ikonowicz,party,,
Mauricio_Suarez,nationality,,
Richard_M._Edwards,party,,
Clarence_Self,position,,
Jermaine_Wright,position,,
Youssef_El_Deeb,nationality,,
Geoffrey_Glaister,nationality,,
Gary_Doherty,position,,
Joe_Pettini,position,,
Kevin_Quinn_(neo-Nazi),nationality,,
Tasos_Tsokanis,position,,
Anatoly_Berezovoy,nationality,,
Donatello,nationality,,
Jan_Krzysztof_Bielecki,party,Civic Platform,2001
Jeff_Larentowicz,position,,
Valentin_Blass,position,,
Eduard_Streltsov,position,,
Violet_Wood,nationality,,
Victor_Weisskopf,nationality,,
Allah-Yar_Saleh,country,,
J._P._Prince,position,,
Effie_Gray,spouse,,
John_Siddons,party,Unite Australia Party,1987
Ashley_Hartog,position,,
Manuel_Antonio_Santiago_Tarin,nationality,,
Lucius_Fairchild,party,,
Sylvia_Sidney,spouse,,
Susanna_of_Bavaria,spouse,"Otto Henry, Elector Palatine",1529
James_Brown_Clay,party,,
Line_Haddad,country,,
Rita_Verdonk,party,Democratic Political Turning Point,2012
Igor_Zazulin,position,,
Joan_Blackman,spouse,,
Gary_Collier_(basketball),position,,
Anne_Francis,spouse,,
Zhang_Bojun,party,,
Jamie_Mackie,position,,
Lovel_Palmer,position,,
Igor_Zakharov,position,,
Hans_Furler,party,,
Kim_Kulig,position,,
Joop_Glimmerveen,party,,
Kevin_Ronaldson,nationality,,
Jeffrey_Kitingan,party,Parti Solidariti Tanah Airku,2016
Red_Schoendienst,position,,
Aleksei_Storozhuk,position,,
Matthew_Hartmann,position,,
Thorsten_Heins,nationality,,
Brett_Wigdortz,nationality,,
Bumper_Tormohlen,position,,
Christos_Petrodimopoulos,position,,
Sergei_Dolmatov_(footballer),position,,
Iain_Sprangach_MacDonald,country,,
Edward_Ball_(congressman),party,,
Adam_Struzik,party,Polish People's Party,1989
Natasha_Griggs,party,,
Brady_Heslip,position,,
Vitalie_Nagacevschi,party,Alliance for European Integration,2009
C._J._McCollum,position,,
Pamela_Green,spouse,,
Robert_Libman,party,,
Judith_of_Swabia,spouse,,
Hal_Hansen,position,,
Al_Horning,party,,
Ajoy_Mukherjee,party,,
Carl_Warburg,nationality,,
Manuel_Montt,party,Conservative Party (Chile),1857
Travis_Dodd,position,,
Matteo_Liviero,position,,
Shannon_Smyth,position,,
Rich_Pahls,party,,
Kamal_Ganzouri,party,Before 1999,1999
Ilya_Ziyangirov,position,,
Paul_Merton,spouse,Suki Webster,2009
Jono_Ross,position,,
Sardar_Wahid_Bakhsh_Bhayo,party,,
Wynflaed,nationality,,
John_Firth_(folklorist),country,,
Peter_Breen_(Australian_politician),party,Renewable Energy Party,2016
David_Ginola,position,,
Angelika_Mlinar,party,,
Paddy_Mills,position,,
Eddie_Oatman,position,,
Alphonse_Pyramus_de_Candolle,nationality,,
Fidel_Castro,party,,
Sonny_Bono,spouse,Mary Bono,1986
Georgios_Bakos,country,,
Stanley_Tuemler_Escudero,country,,
Emrah_Klimenta,position,,
Yasser_Abed_Rabbo,party,Palestine Democratic Union,1993
George_A._Drew,party,,
Stan_Amour,party,Australian Labor Party,1941
Richie_Hall,position,,
Gustav_Sobottka,party,,
Andrei_Kurdyumov,position,,
Peter_DeLuise,spouse,,
Helen_Milligan_(chess_player),country,,
Daniel_Littlefield,party,,
Don_Martin_(basketball),position,,
Jorge_Obeid,party,,
Marie_Victoire_de_Noailles,spouse,,
Balie_Peyton,party,,
Harold_L._Ickes,party,,
Hugh_Tollemache,nationality,,
Albert_A._Bliss,party,,
Viktor_Ilyukhin,party,Communist Party of the Soviet Union,1978
Tom_Lawrence,position,,
Nikolai_Vladimirovich_Mylnikov,position,,
Giuliano_Ferrara,party,,
Aleksandr_Sergeyevich_Popov,position,,
George_Carlyle_Marler,party,,
Virginia_Cherrill,spouse,,
Luiz_Carlos_Alborghetti,party,,
Muhammad_Mian_Soomro,party,Pakistan Muslim League (Q),2002
Adele_Astaire,spouse,,
Piet_van_der_Sanden,party,Christian Democratic Appeal,1980
Luke_Babbitt,position,,
John_Henry_Hakewill,nationality,,
Nikolai_Kolesov,position,,
Martine_Carol,spouse,,
Tony_dela_Cruz,position,,
Peter_Hulme-Cross,party,One London,2005
Richard_Mott,party,,
Aleksandr_Andryushchenko,position,,
Jeff_Bate,spouse,Zara Bate,1969
Anthony_Pearson_(Quaker),nationality,,
Joe_Abbott_(Australian_politician),country,,
Dave_Shula,position,,
Igor_Kazmin,position,,
Ann_Dvorak,spouse,,
Reg_Muller,position,,
Trevor_Oldham,party,,
Frans_Timmermans,party,,
Vladimir_Leonchenko,position,,
Anton_Rop,party,Social Democrats (Slovenia),2007
Pat_McHugh,position,,
Arthur_Wheatley,country,,
George_Jessel_(actor),spouse,,
Rossi_Jarvis,position,,
Hulk_(footballer),position,,
Eduard_Piskun,position,,
Khalfan_Mubarak,position,,
Frances_Ford_Seymour,spouse,,
Jimmer_Fredette,position,,
Sandjar_Ahmadi,position,,
Bill_Britton_(football_player),position,,
Aleksey_Morozov_(footballer),position,,
Leon_Trotsky,spouse,,
Shaun_Wright,party,Independent politician,2014
Meg_Tilly,spouse,,
Aleksandr_Malin,position,,
John_McEnery_(Louisiana),party,,
Erny_Pinckert,position,,
Bodo_Bockenauer,country,,
Alice_Faye,spouse,,
Johann_Duveau,position,,
Thomas_Salisbury,nationality,,
Everton_Ramos_da_Silva,position,,
Walter_L._Cole,party,,
Theodorus_Bailey_(politician),party,,
Graham_Cross,position,,
Sidney_Lumet,spouse,,
Daniel_J._Bernstein,nationality,,
Robert_Z._Leonard,spouse,,
B'alaj_Chan_K'awiil,spouse,,
Kurt_Cobain,spouse,,
Mauli_Chandra_Sharma,party,,
Hew_Dalrymple_(advocate),country,,
Bill_Guckeyson,position,,
Juan_Manuel_Varea,position,,
James_Aikman_Cochrane,country,,
Billy_Owens,position,,
Art_DeCarlo,position,,
Venerable_Waire,nationality,,
Hendrik_Scheffer,nationality,,
Sergei_Yemelyanov,position,,
Julian_McMahon,spouse,,
Costas_Costa,position,,
H._Joel_Deckard,party,,
Ingeborg_of_Mecklenburg-Schwerin,spouse,,
Tingting_Cojuangco,party,United Nationalist Alliance,2012
Stephen_de_Pencester,nationality,,
Alex_Crisano,position,,
Jane_Bradley_Pettit,spouse,Lloyd Pettit,1969
Edward_H._Kiefer,party,,
Andrei_Valeryevich_Popov,position,,
Hiram_Johnson,party,,
Saugata_Roy,party,,
Emma_Bonino,party,Italian Radicals,2001
Roger_Ver,nationality,,
Aleksei_Sabanov,position,,
Xia_Ningning,position,,
Riccardo_Giacconi,nationality,,
Raimundo_Orsi,position,,
Valentinos_Sielis,position,,
C._Odumegwu_Ojukwu,country,,
Zourab_Tsiskaridze,position,,
Johann_Deisenhofer,nationality,,
Alexandr_Levintsov,country,,
Richard_Oldham_(priest),country,,
Fred_Hetzel,position,,
Joseph_Kuzmin,nationality,Soviet people,1922
Anthony_St_Ledger,party,Commonwealth Liberal Party,1909
Achille_Simonetti,nationality,,
Kim_McLagan,spouse,,
Luigi_Datome,position,,
Frederick_Holder,party,Independent,1903
Bircent_Karagaren,position,,
Sam_Hatton,position,,
Yang_Pu_(footballer),position,,
John_Walker_(grocer),country,,
Philip_VI_of_France,spouse,Blanche of Navarre,1350
Bob_Landsee,position,,
Siem_de_Jong,position,,
Alex_Titton,position,,
Varlam_Kilasonia,position,,
Rolf_Henrich,party,,
Lauren_Holiday,position,,
Peter_MacDonald_(Navajo_leader),nationality,,
Zoe_Bettison,party,,
Salvador_Corona,nationality,,
Kell_Brothers,nationality,,
Igor_Okhrimenko,position,,
Otto_Strasser,party,German Social Union (West Germany),1956
Andrei_Bakalets,position,,
Richard_Wagner_(novelist),nationality,,
Emperor_Gaozong_of_Tang,spouse,,
Marco_Mordente,position,,
William_Claiborne_Owens,party,,
Luc_Besson,spouse,,
Yevgeni_Viktorovich_Markov,position,,
Daniel_Johnson_(basketball),position,,
Mehmed_III,spouse,,
Henry_Smith_(Wisconsin),party,,
Jack_Firth_(footballer),position,,
Mallika_Srinivasan,spouse,,
Frank_Elegar,position,,
Jean-Claude_Rivest,party,Independent,2004
Terence_Todman,country,,
Pavel_Gubarev,party,Progressive Socialist Party of Ukraine,2014
Horst_Steffen,position,,
Raghida_Dergham,nationality,,
William_Little_Lee,nationality,,
Sidik_Mia,party,Democratic Progressive Party (Malawi),2005
V._Sundramoorthy,position,,
Kazi_Lhendup_Dorjee,party,Sikkim National Congress,1975
Tso_Wong_Man-yin,party,,
Ted_Laux,position,,
Ben_Shelly,nationality,,
Walter_Weidauer,party,,
George_Greene_(law),party,Iowa Democratic Party,1872
Ralph_Simpson,position,,
Ralph_Recto,party,Liberal Party (Philippines),2009
Alf_Engen,nationality,,
Ricardo_Blanchard,position,,
Maurice_Taylor,position,,
Thomas_Macdonald-Paterson,party,Independent,1903
Lou_Amundson,position,,
James_Harlan_(senator),party,,
Gilberto_da_Silva_Melo,position,,
Sergei_Goryachkin,position,,
John_A._Lawless,party,Democratic Party (United States),2001
Dimitris_Reppas,party,Movement of Democratic Socialists,2015
James_Harper_(priest),country,,
George_I_of_Georgia,spouse,,
