Column1,Column2
http://dbpedia.org/resource/Andrei_Malykh,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Valeria_Ciavatta,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Ronaldo_Puno,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Tom_Halliday,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Kyle_O'Quinn,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Jason_Hale_(politician),http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Susianna_Kentikian,http://dbpedia.org/ontology/nationality
http://dbpedia.org/resource/Salahuddin_Ayub,http://dbpedia.org/ontology/party
"http://dbpedia.org/resource/Leofwine,_Ealdorman_of_the_Hwicce",http://dbpedia.org/ontology/nationality
http://dbpedia.org/resource/Janet_Lee,http://dbpedia.org/ontology/country
http://dbpedia.org/resource/D._Surendran,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Corrado_Passera,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Israel_Zilber,http://dbpedia.org/ontology/country
http://dbpedia.org/resource/Antanas_Kavaliauskas,http://dbpedia.org/ontology/position
"http://dbpedia.org/resource/Jamie_Paterson_(footballer,_born_1991)",http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Alfred_William_Savary,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Wayne_Blackshear,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Mickey_MacKay,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Eiluned_Lewis,http://dbpedia.org/ontology/country
http://dbpedia.org/resource/Deric_Bolton,http://dbpedia.org/ontology/country
http://dbpedia.org/resource/Jack_Beasley,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Diego_Maradona,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Ronald_D._Palmer,http://dbpedia.org/ontology/country
http://dbpedia.org/resource/Josiel_Alves_de_Oliveira,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Igor_Zazroyev,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Kala_(Tarzan),http://dbpedia.org/ontology/spouse
http://dbpedia.org/resource/Iva_Campbell_Fallis,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Josip_Juranović,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Juana_Núñez_de_Lara,http://dbpedia.org/ontology/spouse
http://dbpedia.org/resource/Heinrich_Lübke,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Denis_Panteleyev,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Robert_Hague,http://dbpedia.org/ontology/nationality
http://dbpedia.org/resource/David_Icke,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Alexey_Shishkin_(footballer),http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Mario_Cantaluppi,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Ravi_Agrawal,http://dbpedia.org/ontology/nationality
http://dbpedia.org/resource/Jean-François_Le_Grand,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Souvik_Chakraborty,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Kostas_Fortounis,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/George_Lemuel_Woods,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Giovanni_Ribisi,http://dbpedia.org/ontology/spouse
http://dbpedia.org/resource/Domenic_Mediate,http://dbpedia.org/ontology/position
"http://dbpedia.org/resource/George_I,_Duke_of_Pomerania",http://dbpedia.org/ontology/spouse
http://dbpedia.org/resource/Vyacheslav_Ambartsumyan,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/José_Maria_Marin,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Paul_Zipser,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Nicolas_Roeg,http://dbpedia.org/ontology/spouse
http://dbpedia.org/resource/Nonoy_Baclao,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Metin_Akan,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Bill_Atkins_(American_football),http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Marko_Zalaznik,http://dbpedia.org/ontology/position
"http://dbpedia.org/resource/Zoltán_Kovács_(footballer,_born_1973)",http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Rick_Rickert,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Eleanor_Boardman,http://dbpedia.org/ontology/spouse
"http://dbpedia.org/resource/Elpidio_Barzaga,_Jr.",http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Sergei_Sychyov,http://dbpedia.org/ontology/country
http://dbpedia.org/resource/Mykhaylo_Sokolovsky,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Hikmat_Abu_Zayd,http://dbpedia.org/ontology/nationality
http://dbpedia.org/resource/Robert_Lehr,http://dbpedia.org/ontology/party
http://dbpedia.org/resource/Yevgeni_Pirogov,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Herbert_Heidenreich,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Sergei_Pimenov,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Liam_Palmer,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/Ivan_Gazidis,http://dbpedia.org/ontology/nationality
http://dbpedia.org/resource/James_Cruze,http://dbpedia.org/ontology/spouse
http://dbpedia.org/resource/Keith_Hogg,http://dbpedia.org/ontology/position
http://dbpedia.org/resource/David_O._Selznick,http://dbpedia.org/ontology/spouse
http://dbpedia.org/resource/James_Carney_(American_priest),http://dbpedia.org/ontology/nationality
