subj,p1,p2
http://dbpedia.org/resource/Eugenia_Mandzhieva,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Sally_Mason,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Dilip_Joshi,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Richard_H._Rice,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Bedriye_Hoşgör,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Im_Seung-hwi,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Jaroslav_Marvan,http://dbpedia.org/property/deathPlace,http://dbpedia.org/property/placeOfDeath
http://dbpedia.org/resource/Girish_Bihari,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Dove_Attia,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/John_Harris_(Medal_of_Honor),http://dbpedia.org/ontology/country,http://dbpedia.org/property/allegiance
http://dbpedia.org/resource/Ryan_Del_Monte,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Arben_Bajraktaraj,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Gvido_Birolla,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Chef_Wan,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Charbel_Dagher,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Yasseen_Ismail,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Tim_Yap,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Aleksandre_Amisulashvili,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Jessica_Jordan,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Kid_Diamond,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Jimmy_G._Shoalmire,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/property/almaMater
http://dbpedia.org/resource/Vyacheslav_Kebich,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Emir_Zeba,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Ruth_Ellen_Brosseau,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Beness_Aijo,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Raymond_Joseph,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/M._H._Douglas,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Koyal_Rana,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
"http://dbpedia.org/resource/Infante_Alfonso,_Duke_of_Calabria",http://dbpedia.org/property/deathPlace,http://dbpedia.org/property/placeOfDeath
http://dbpedia.org/resource/Stijn_Derkx,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Benyamin_Sueb,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Diego_Cháves,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Abdul_Hamid_al-Bakkoush,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Aditya_Dev,http://dbpedia.org/property/deathPlace,http://dbpedia.org/property/placeOfDeath
http://dbpedia.org/resource/Deodato_Arellano,http://dbpedia.org/property/deathPlace,http://dbpedia.org/property/placeOfDeath
http://dbpedia.org/resource/Yukiya_Amano,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Countess_Claudine_Rhédey_von_Kis-Rhéde,http://dbpedia.org/property/deathPlace,http://dbpedia.org/property/placeOfDeath
http://dbpedia.org/resource/Johan_Cronman,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Tony_Ferrer,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Lonnie_Chisenhall,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Albert_Gould,http://dbpedia.org/property/deathPlace,http://dbpedia.org/property/placeOfDeath
http://dbpedia.org/resource/Lawal_Ismail,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Ondřej_Palát,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Victor_Berco,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Ben_Burns,http://dbpedia.org/property/deathPlace,http://dbpedia.org/property/placeOfDeath
http://dbpedia.org/resource/Aldons_Vrubļevskis,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Shani_Tarashaj,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/David_Canfield_Smith,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Yousef_Al-Rawashdeh,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Alexander_Schnetzler,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Ruslan_Abışov,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Makhmud_Esambayev,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Luís_Mendes_de_Vasconcellos,http://dbpedia.org/property/deathPlace,http://dbpedia.org/property/placeOfDeath
http://dbpedia.org/resource/Beau_Allen,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Salil_Vishnoi,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Bhuvaneswari_(actress),http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Melekber_Hanimefendi,http://dbpedia.org/property/deathPlace,http://dbpedia.org/property/placeOfDeath
http://dbpedia.org/resource/John_Stedronsky,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Atta_ur_Rahman_(scientist),http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Marshall_Holman,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/George_Shaya,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Tanguturi_Anjaiah,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Seydou_Traoré,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Jiří_Polák,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Rebecca_D._Lockhart,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Petr_Zapalač,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Eliza_Maria_Mosher,http://dbpedia.org/property/deathPlace,http://dbpedia.org/property/placeOfDeath
http://dbpedia.org/resource/Milan_Řehoř_(ice_hockey),http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Paul_R._Martin,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Mohd_Fitri_Omar,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Stephanie_(South_Korean_singer),http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Igor_Bychkov,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Jeremiah_Smith_(lawyer),http://dbpedia.org/property/deathPlace,http://dbpedia.org/property/placeOfDeath
http://dbpedia.org/resource/Jay-R_Reyes,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Florencio_Collazo_Gómez,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Gianfranco_Di_Julio,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Lisa_Haydon,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Kai_Kantola,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Lisbeth_Hernández_Lecona,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Zahar_Efimenko,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Shamawd_Chambers,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Josephine_Hasham,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Bob_Goodman,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Raghupathi_Venkaiah_Naidu,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Blake_Marshall,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Hedda_Vernon,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Débora_Lyra,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Isidro_Ungab,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Florinda_Chan,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Edith_Green,http://dbpedia.org/property/deathPlace,http://dbpedia.org/property/placeOfDeath
http://dbpedia.org/resource/Maverick_Ahanmisi,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
"http://dbpedia.org/resource/Dan_Anderson_(basketball,_born_1943)",http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Damían_Santín,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Ahmed_Omar,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Yakup_Ramazan_Zorlu,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Tubilandu_Ndimbi,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Martin_Dočekal,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Neri_Colmenares,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Rani_Chandra,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Camillia_Sanes,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Mark_Christopher_Lawrence,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Taijuan_Walker,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Joe_Brandt,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Otto_Landsberg,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/João_de_Sá,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Justin_Stephen,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Tyler_Coppin,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Aaron_Lynch_(American_football),http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Shapi_Kaziev,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Kamer_Qaka,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Nuri_Mustafi,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Petr_Kica,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Ayşe_Hafsa_Sultan,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Ayşe_Hafsa_Sultan,http://dbpedia.org/property/deathPlace,http://dbpedia.org/property/placeOfDeath
http://dbpedia.org/resource/Sa_Zhenbing,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
"http://dbpedia.org/resource/Ernest_Frederick_III,_Duke_of_Saxe-Hildburghausen",http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Terry_McDaniel,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Andreja_Nikl,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Diellza_Musa,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Edward_Tyrer,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Mulopo_Kudimbana,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Josef_Marek,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Manabu_Iwadate,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Donou_Kokou,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/David_Moss_(basketball),http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Ivana_Gavrilović,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Georgy_Zhukov_(footballer),http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Lukáš_Žalčík,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Samuel_Aguilar,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Samuel_Aguilar,http://dbpedia.org/property/deathPlace,http://dbpedia.org/property/placeOfDeath
http://dbpedia.org/resource/Markus_Kuhn_(American_football),http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Egidijus_Valavičius,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Jaroslav_Hübl_(ice_hockey_b._1957),http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Albert_Rivera,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Jonathan_Justin,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Ronnie_McCollum,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Hasan_Sohaib_Murad,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Chandler_Catanzaro,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Slobodan_Čendić,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Macchambes_Younga-Mouhani,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/M._S._Ramarao,http://dbpedia.org/property/deathPlace,http://dbpedia.org/property/placeOfDeath
http://dbpedia.org/resource/César_Boutteville,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Jaideep_Sahni,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Lesly_St._Fleur,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Marc_Yu,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Volodymyr_Konovalchuk,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Ernst_Christian_Julius_Schering,http://dbpedia.org/property/deathPlace,http://dbpedia.org/property/placeOfDeath
http://dbpedia.org/resource/Tamás_Hausel,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/František_Paďour,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Mohammed_Diarra,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Deborah_Butterfield,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Jon_Soltz,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Marco_Luque,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Jerome_Henderson,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Peter_Bourjos,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Jim_Lewis_(1990s_pitcher),http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Nevvare_Hanımefendi,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Nevvare_Hanımefendi,http://dbpedia.org/property/deathPlace,http://dbpedia.org/property/placeOfDeath
http://dbpedia.org/resource/Shaji_Kumar,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Omar_Migineishvili,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/J._W._Robinson,http://dbpedia.org/property/deathPlace,http://dbpedia.org/property/placeOfDeath
http://dbpedia.org/resource/Death_of_Jennifer_Ann_Crecente,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Josefine_Krengel,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Karl_Hohmann,http://dbpedia.org/property/deathPlace,http://dbpedia.org/property/placeOfDeath
http://dbpedia.org/resource/Manuel_Araullo,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Bernardo_P._Pardo,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/David_Alonso_López,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Jules_Guillery,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Jamaal_al-Din_M._Zarabozo,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Ayrton_Andrioli,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Iqbal_Zafar_Jhagra,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Johnny_Gargano,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Tara_Buckman,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Ewen_Leslie,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Julianne_Tarroja,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/John_R._Schmidhauser,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Lukas_Schenkel,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/James_Leonard_Gordon,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Lagadapati_Rajagopal,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Fred_Ogilvie,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Samantha_Britton,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Kate_Fahy,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Milan_Zagorac,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Juan_Carlos_Espinoza,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Joe_Fortunato_(ice_hockey),http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Sophia_Louise_of_Mecklenburg-Schwerin,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Royce_Freeman,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Raycho_Raychev,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Lou_Sullivan,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Lou_Sullivan,http://dbpedia.org/property/deathPlace,http://dbpedia.org/property/placeOfDeath
http://dbpedia.org/resource/Tomáš_Vondráček,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Lenka_Ptáčníková,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Philip_Scrubb,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Max_Loong,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Golgol_Mebrahtu,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/The_Hungarian_Barbarian,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Jalen_Saunders,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Akhilendra_Mishra,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Alexandra_Lamy,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Myrtle_Aydelotte,http://dbpedia.org/property/deathPlace,http://dbpedia.org/property/placeOfDeath
http://dbpedia.org/resource/Roy_Wilford_Riegle,http://dbpedia.org/property/deathPlace,http://dbpedia.org/property/placeOfDeath
http://dbpedia.org/resource/Eva_Krížiková,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Louie_Vito,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Odhise_Paskali,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Errol_Zimmerman,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Giacomo_Poselli,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Giacomo_Poselli,http://dbpedia.org/property/deathPlace,http://dbpedia.org/property/placeOfDeath
http://dbpedia.org/resource/Khalil-ur-Rehman_Ramday,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/George_Mulligan,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Yaroslav_Svorak,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Vladimir_Cosse,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/John_Magufuli,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Nikolay_Dobrev,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Atta_Shad,http://dbpedia.org/property/deathPlace,http://dbpedia.org/property/placeOfDeath
http://dbpedia.org/resource/German_Rubtsov,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Jimmie_Ward,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Sibille_Attar,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Steven_Gaal,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Josh_Geer,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Antonio_Asanović,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Séverine_Nébié,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Shawn_Farquhar,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
http://dbpedia.org/resource/Daniel_Nilsson,http://dbpedia.org/property/birthPlace,http://dbpedia.org/property/placeOfBirth
