Person,Property,Type,rn,rel_rate
http://dbpedia.org/resource/J._Foster_Wilkin,almaMater,Private_school,dbot_rules,**
http://dbpedia.org/resource/Thomas_L._Halkowski,almaMater,State_university_system,dbot_rules,**
http://dbpedia.org/resource/Michael_Ritchie_(artistic_director),birthPlace,City,dbot_rules,**
http://dbpedia.org/resource/Mary_Jane_Auch,birthPlace,Administrative_divisions_of_New_York,dbot_rules,**
http://dbpedia.org/resource/Robert_M._Marionneaux,almaMater,Land-grant_university,dbot_rules,**
http://dbpedia.org/resource/Stephen_Henderson_(actor),almaMater,Land-grant_university,dbot_rules,**
http://dbpedia.org/resource/Cal_Ludeman,almaMater,Land-grant_university,dbot_rules,**
http://dbpedia.org/resource/Debra_Fischer,almaMater,National_Space_Grant_College_and_Fellowship_Program,dbot_rules,**
http://dbpedia.org/resource/Douglas_Jabs,almaMater,Private_school,dbot_rules,**
http://dbpedia.org/resource/Yang_Sung-chul,almaMater,Land-grant_university,dbot_rules,**
http://dbpedia.org/resource/Andries_de_Graeff,residence,List_of_municipalities_of_the_Netherlands,dbot_rules,**
http://dbpedia.org/resource/Rohit_Nayyar,residence,Metropolis,dbot_rules,**
http://dbpedia.org/resource/Henrietta_Leaver,birthPlace,City,dbot_rules,**
http://dbpedia.org/resource/Mary_Dora_Rogick,almaMater,National_Space_Grant_College_and_Fellowship_Program,dbot_rules,**
http://dbpedia.org/resource/Mary_Dora_Rogick,almaMater,Land-grant_university,dbot_rules,**
http://dbpedia.org/resource/Jan_Nolta,almaMater,National_Space_Grant_College_and_Fellowship_Program,dbot_rules,**
http://dbpedia.org/resource/Johnathan_Taylor,birthPlace,List_of_cities_and_towns_in_Colorado,dbot_rules,**
http://dbpedia.org/resource/Anthony_Bass,birthPlace,City,dbot_rules,**
http://dbpedia.org/resource/Elder_Watson_Diggs,birthPlace,List_of_cities_in_Kentucky,dbot_rules,**
http://dbpedia.org/resource/Glyn_Davidge,deathPlace,City_status_in_the_United_Kingdom,dbot_rules,**
http://dbpedia.org/resource/Hakim_Syed_Fazlur_Rahman,residence,Metropolis,dbot_rules,**
http://dbpedia.org/resource/Peter_Oakley,birthPlace,City_status_in_the_United_Kingdom,dbot_rules,**
http://dbpedia.org/resource/Brett_Branan,birthPlace,City,dbot_rules,**
http://dbpedia.org/resource/Robert_W._McElroy,almaMater,Private_school,dbot_rules,**
http://dbpedia.org/resource/Michael_Gronstal,almaMater,Mixed-sex_education,dbot_rules,**
http://dbpedia.org/resource/Christian_Sineath,almaMater,Private_school,dbot_rules,**
http://dbpedia.org/resource/Jerry_Anderson_(politician),almaMater,National_Space_Grant_College_and_Fellowship_Program,dbot_rules,**
http://dbpedia.org/resource/Brian_Schweitzer,almaMater,Land-grant_university,dbot_rules,**
http://dbpedia.org/resource/Jaime_Augusto_Zobel_de_Ayala,almaMater,Private_school,dbot_rules,**
http://dbpedia.org/resource/William_Greene_(economist),almaMater,Land-grant_university,dbot_rules,**
http://dbpedia.org/resource/William_Greene_(economist),almaMater,National_Sea_Grant_College_Program,dbot_rules,**
http://dbpedia.org/resource/Carla_Marins,birthPlace,Municipalities_of_Brazil,dbot_rules,**
http://dbpedia.org/resource/David_H._Shepard,almaMater,National_Space_Grant_College_and_Fellowship_Program,dbot_rules,**
http://dbpedia.org/resource/David_H._Shepard,almaMater,National_Sea_Grant_College_Program,dbot_rules,**
http://dbpedia.org/resource/Crawley_P._Dake,deathPlace,City,dbot_rules,**
http://dbpedia.org/resource/Aline_Pellegrino,birthPlace,Municipalities_of_Brazil,dbot_rules,**
http://dbpedia.org/resource/Hugh_Nibley,almaMater,Land-grant_university,dbot_rules,**
http://dbpedia.org/resource/Hugh_Nibley,almaMater,Flagship,dbot_rules,**
http://dbpedia.org/resource/Natalie_Rusk,almaMater,Private_school,dbot_rules,**
http://dbpedia.org/resource/Fred_Adams,almaMater,Land-grant_university,dbot_rules,**
http://dbpedia.org/resource/Jeannette_Hamby,almaMater,National_Space_Grant_College_and_Fellowship_Program,dbot_rules,**
http://dbpedia.org/resource/Jeannette_Hamby,almaMater,Land-grant_university,dbot_rules,**
http://dbpedia.org/resource/Jeannette_Hamby,almaMater,National_Sea_Grant_College_Program,dbot_rules,**
http://dbpedia.org/resource/David_E._Harrison,almaMater,Private_school,dbot_rules,**
http://dbpedia.org/resource/Stephen_T._Ayers,almaMater,National_Space_Grant_College_and_Fellowship_Program,dbot_rules,**
http://dbpedia.org/resource/Stephen_T._Ayers,almaMater,National_Sea_Grant_College_Program,dbot_rules,**
http://dbpedia.org/resource/Joseph_Curtatone,almaMater,Private_school,dbot_rules,**
http://dbpedia.org/resource/Tonny_van_Ede,deathPlace,List_of_municipalities_of_the_Netherlands,dbot_rules,**
http://dbpedia.org/resource/Adeline_Ames,almaMater,Land-grant_university,dbot_rules,**
http://dbpedia.org/resource/Gregory_Porter,birthPlace,Charter_city,dbot_rules,**
http://dbpedia.org/resource/John_Porter_East,almaMater,National_Space_Grant_College_and_Fellowship_Program,dbot_rules,**
http://dbpedia.org/resource/John_Porter_East,almaMater,Land-grant_university,dbot_rules,**
http://dbpedia.org/resource/John_Porter_East,almaMater,National_Sea_Grant_College_Program,dbot_rules,**
http://dbpedia.org/resource/Humberto_Costa,birthPlace,Municipalities_of_Brazil,dbot_rules,**
http://dbpedia.org/resource/Jesse_M._Furman,almaMater,Private_school,dbot_rules,**
"http://dbpedia.org/resource/Henry_H._Mauz,_Jr.",occupation,Public_company,dbot_rules,**
http://dbpedia.org/resource/Galo_Plaza,almaMater,Land-grant_university,dbot_rules,**
http://dbpedia.org/resource/Galo_Plaza,almaMater,Flagship,dbot_rules,**
http://dbpedia.org/resource/John_R._Conniff,almaMater,Flagship,dbot_rules,**
http://dbpedia.org/resource/Jonathan_Lavine,almaMater,Private_school,dbot_rules,**
http://dbpedia.org/resource/Sybil_Robson_Orr,birthPlace,City,dbot_rules,**
http://dbpedia.org/resource/Maureen_Orth,almaMater,Land-grant_university,dbot_rules,**
http://dbpedia.org/resource/Maureen_Orth,almaMater,Flagship,dbot_rules,**
http://dbpedia.org/resource/Amir_Faghri,almaMater,Land-grant_university,dbot_rules,**
http://dbpedia.org/resource/Jason_Isaacson,almaMater,Land-grant_university,dbot_rules,**
http://dbpedia.org/resource/Jason_Isaacson,almaMater,Flagship,dbot_rules,**
http://dbpedia.org/resource/Horace_Jackson,birthPlace,List_of_cities_in_Illinois,dbot_rules,**
http://dbpedia.org/resource/Masatoshi_Shima,almaMater,National_university,dbot_rules,**
http://dbpedia.org/resource/Gilbert_Blane,almaMater,Ancient_university,dbot_rules,**
http://dbpedia.org/resource/Mike_Turpen,almaMater,Private_school,dbot_rules,**
http://dbpedia.org/resource/Carl_V._Weygandt,almaMater,Private_school,dbot_rules,**
