subject,property,current_or_latest,start_time 
Wilson_Callan,party,,
William_Carroll_(Tennessee_politician),party,,
Morton_C._Hunter,country,,
Jan_de_Quay,party,,
Julius_Caesar,spouse,Cornelia_(wife_of_Caesar),-083-01-01T00:00:00Z
Richard_Seddon,party,New_Zealand_Liberal_Party,1890-01-01T00:00:00Z
Emrys_Evans,country,,
Damian_Hockney,party,,
James_Gardiner_(British_Army_officer),country,,
Colin_Campbell_Ferrie,country,,
Princess_Vilhelmine_Marie_of_Denmark,spouse,,
Marco_Formentini_(politician),party,Lega_Nord,1991-01-01T00:00:00Z
Csaba_Hende,party,,
Ieuan_Brydydd_Hir,country,,
Garrett_Davis,party,,
Abraham_Lincoln_and_slavery,party,,
Sergei_Bondarchuk,spouse,Irina_Skobtseva,1959-01-01T00:00:00Z
Norrie_Muir,country,,
Paul_Neville_(politician),party,,
Charles_Pelham_Villiers,party,,
Robert_Balfour_(philosopher),country,,
Julian_McMahon,spouse,Brooke_Burns,1999-12-22T00:00:00Z
Nathan_Deal,party,,
Maurice_Xiberras,party,,
Adolfo_Canepa,party,,
Brenda_Benet,spouse,Bill_Bixby,1971-01-01T00:00:00Z
Fuad_al-Rikabi,party,,
Daniel_Sickles,country,,
Antoni_Ponikowski,party,,
Feri_Horvat,party,,
William_Thompson_Howell,party,,
Andrea_Brymer,country,,
Lew_Wallace,party,,
Larry_Klein,spouse,Luciana_Souza,2006-01-01T00:00:00Z
Kim_Delaney,spouse,Joseph_Cortese,1989-01-01T00:00:00Z
Vasudeva_Nanayakkara,party,,
Lisanne_Norman,country,,
Hal_B._Wallis,spouse,Martha_Hyer,1966-01-01T00:00:00Z
Eric_of_Pomerania,spouse,Philippa_of_England,1406-11-04T00:00:00Z
Daniel_Patrick_Moynihan,country,,
Igor_Pashkevich,country,,
Lewys_Morgannwg,country,,
Red_Queen_(Through_the_Looking-Glass),spouse,,
Henri_Cartier-Bresson,spouse,Martine_Franck,1970-01-01T00:00:00Z
Pamela_Anderson,spouse,Rick_Salomon,2014-01-01T00:00:00Z
Sam_Simon,spouse,Jennifer_Tilly,1984-01-01T00:00:00Z
Imelda_Papin,party,,
John_Barnes_(Scottish_broadcaster),country,,
Vaiben_Louis_Solomon,party,,
Joris_in_'t_Veld,party,,
James_A._Cunningham,country,,
Cornelio_Saavedra,country,,
Jomo_Kenyatta,spouse,,
M._Mahroof,party,,
Allen_Wardner,party,,
Chantal_Cauquil,party,,
Marie_Say,spouse,,
John_B._Henderson,party,,
Herman_Badillo,party,,
Murray_Davies,country,,
Brenda_Bruce,spouse,Roy_Rich,1946-01-01T00:00:00Z
Leszek_Miller,party,,
Ron_Thomson,country,,
William_Alves_Boys,party,,
William_Jefferson_Hunsaker,party,,
Antigoni_Papadopoulou,party,,
Peggy_Stewart_(actress),spouse,Buck_Young,1953-01-01T00:00:00Z
Michael_Brandon,spouse,Glynis_Barber,1989-01-01T00:00:00Z
Richard_C._Shannon,country,,
Oskar_Hergt,party,,
Ben_Toledano,party,,
Louise_Bryant,spouse,,
Charlie_Crist,party,,
Rinat_Farkhoutdinov,country,,
Pat_Buchanan,party,,
Ben_Gazzara,spouse,Janice_Rule,1961-01-01T00:00:00Z
Daniel_Hiester,party,,
Siti_Zailah_Mohd_Yusoff,party,,
Valeriu_Cosarciuc,party,,
Lucille_Fletcher,spouse,Douglass_Wallop,1949-01-01T00:00:00Z
Rudolf_Jung,party,,
Soong_Ching-ling,party,,
Markus_Pieper,party,,
John_de_Soules,country,,
Borislav_Ivkov,country,,
Christina_Applegate,spouse,Martyn_LeNoble,2013-01-01T00:00:00Z
Jag_Bhaduria,party,,
John_Telemachus_Johnson,party,,
Charles_Durkee,party,,
Joanna_I_of_Naples,spouse,,
Yaza_Datu_Kalaya,spouse,,
Osbert_of_Dunblane,country,,
Chuen-Gun_Lee,country,,
Ibrahim_of_the_Ottoman_Empire,spouse,,
Elizabeth_of_Rhuddlan,spouse,,
Peverell_Marley,spouse,Linda_Darnell,1944-01-01T00:00:00Z
Robin_Tilbrook,party,,
Julius_Genachowski,spouse,Martha_Raddatz,1991-01-01T00:00:00Z
Eleanor_Yule,country,,
Bonar_Colleano,spouse,Susan_Shaw,1954-01-01T00:00:00Z
Robert_Fico,party,,
Patricia_McKenna,party,,
Benjamin_Hardin,party,,
Eva_Longoria,spouse,Tony_Parker,2007-01-01T00:00:00Z
Hope_Lange,spouse,Alan_J._Pakula,1963-01-01T00:00:00Z
Tariq_Aziz,party,,
Claro_M._Recto,party,,
George_W._Woodbey,party,,
Kelly_Kapoor,spouse,,
Jejomar_Binay,party,,
Francisco_Franco,country,,
P._J._Soles,spouse,,
Odell_McBrayer,party,,
Svetlana_Matveeva,country,,
Abram_Poindexter_Maury,party,,
Anthea_Redfern,spouse,Bruce_Forsyth,1973-01-01T00:00:00Z
John_Bidwell,country,,
Kelly_Preston,spouse,John_Travolta,1991-12-12T00:00:00Z
Jonathan_Bartley,party,,
Walter_Boasso,party,,
Betsy_Blair,spouse,Karel_Reisz,1963-09-03T00:00:00Z
William_Cannon,party,,
Emmanuel_Macron,party,Socialist_Party_(France),2006-01-01T00:00:00Z
Claude_Castonguay,party,,
Candice_King,spouse,Joe_King_(guitarist),2014-07-05T00:00:00Z
Nona_Gaprindashvili,country,,
Lucien_Dubois,party,,
Stanley_Knowles,party,,
Richard_Barnes_(British_politician),party,,
Sovandeb_Chattopadhyay,party,,
Mirko_Eichhorn,country,,
Jax_Teller,spouse,,
Reginald_Blundell,party,,
Alexander_Seton_(Governor_of_Berwick),country,,
William_Archibald,party,,
David_Thomas_(Dewi_Hefin),country,,
Richard_Torbay,party,,
Owen_Gruffydd,country,,
Taylor_Webster,party,,
Alan_Horsley,country,,
Georg_Ulrich_Handke,party,,
Abdullah_Ahmad_Badawi,spouse,,
Edgar_Leduc_(politician),party,,
Menzies_Campbell,party,,
Thomas_Holliday_Hicks,party,,
Manuel_Belgrano,party,,
Marek_Sobieski,spouse,,
Suzy_Amis_Cameron,spouse,James_Cameron,2000-06-04T00:00:00Z
Khan_Abdul_Wali_Khan,party,Awami_National_Party,1986-01-01T00:00:00Z
Denise_Nicholas,spouse,Bill_Withers,1973-01-01T00:00:00Z
Trevor_Oldham,party,,
Edward_S._Bragg,country,,
B'alaj_Chan_K'awiil,spouse,,
James_Henry_Hammond,party,,
James_Kennedy_(GC),country,,
James_Augustus_Fox,country,,
Mary_Ann_Baxter,country,,
Henry_Smith_(Wisconsin),party,,
Graham_Seton_Hutchison,party,,
Bikram_Sarkar,party,,
Ghislaine_Dommanget,spouse,"Louis_II,_Prince_of_Monaco",1946-07-24T00:00:00Z
Mukul_Roy,party,,
Paul_Mitchell_(broadcaster),country,,
Kristian_Norheim,party,,
Bull_Connor,party,,
Joseph_Anderson_(antiquarian),country,,
Carlos_Arias_Navarro,party,,
Hjalmar_Schacht,party,,
John_C._Brown,party,,
William_Glen_(poet),country,,
Iris_Faircloth_Blitch,party,,
Ian_Crockatt,country,,
Thomas_Hale_Sill,party,,
Hedy_Stenuf,country,,
Thadeo_Ouano,party,,
Jean_Nayrou,party,,
Zosimo_Paredes,party,,
Garth_Fisher,spouse,Jessica_Canseco,2007-01-01T00:00:00Z
Charles_Edison,party,,
Sigmar_Gabriel,party,Social_Democratic_Party_of_Germany,1977-01-01T00:00:00Z
Abdallah_Khalil,country,,
William_H._Hodgkins,country,,
Alvin_Peterson_Hovey,country,,
Hugh_MacKenzie,party,,
William_Sheat,party,,
Mary_Eaton,spouse,Millard_Webb,1929-01-01T00:00:00Z
Thomas_Muir_(mathematician),country,,
Gavin_Newsom,spouse,Kimberly_Guilfoyle,2001-01-01T00:00:00Z
Violante_Visconti,spouse,,
Edmund_Jowett,party,,
Vasile_Bumacov,party,,
Yuan_Shikai,party,,
Gustaf_VI_Adolf_of_Sweden,spouse,,
Moyna_Macgill,spouse,Edgar_Lansbury_(politician),1924-01-01T00:00:00Z
Paul_Douglas_(actor),spouse,Jan_Sterling,1950-01-01T00:00:00Z
Brigitte_Bardot,spouse,Gunter_Sachs,1966-07-14T00:00:00Z
Henry_B._Pierce,country,,
Raj_Babbar,party,,
Prince_Andrew_of_Yugoslavia,spouse,Princess_Christina_Margarethe_of_Hesse,1956-08-01T00:00:00Z
Alfonso_XI_of_Castile,spouse,,
Giuliano_Ferrara,party,,
Evan_Jenkins_(politician),party,,
Thomas_Floyd,country,,
Claude_Dauphin_(politician),party,,
Frances_Folsom_Cleveland_Preston,spouse,Grover_Cleveland,1886-06-02T00:00:00Z
Thea_von_Harbou,spouse,Fritz_Lang,1922-01-01T00:00:00Z
Paul_Zellinsky,party,,
Erico_Aristotle_Aumentado,party,,
Akbar_Ali_Khondkar,party,,
George_Griswold,party,,
Rob_MacLean,country,,
Kelvin_Keech,country,,
Norman_Davison,party,,
Tom_Eplin,spouse,Courtney_Gibbs,1991-01-01T00:00:00Z
Sam_McDonald,country,,
Muhammad_Shaybani,spouse,,
Bob_Hawke,spouse,Blanche_d'Alpuget,1995-01-01T00:00:00Z
Nadezhda_Krupskaya,party,,
Jacob_Pavlovich_Adler,spouse,Sara_Adler,1891-01-01T00:00:00Z
Alveda_King,party,,
Algimantas_Butnorius,country,,
Ion_Apostol,party,,
Riad_Al_Solh,party,,
Ezell_Lee,party,,
Heinz-Ulrich_Walther,country,,
Peter_Richardson_(politician),party,,
Andriy_Kozhemiakin,country,,
Peter_van_Dijk,party,,
Anthea_Sylbert,spouse,Richard_Romanus,1985-01-01T00:00:00Z
Euphrosyne_of_Opole,spouse,,
Finlay_J._MacDonald,country,,
Marilyn_Churley,party,,
Eileen_Davidson,spouse,Vincent_Van_Patten,2003-01-01T00:00:00Z
James_MacLellan_Brown,country,,
Abdul_Rahman_Ya'kub,party,,
John_K._Tarbox,country,,
Vojo_Kushi,party,,
Mark_Heyes,country,,
Thomas_Brown_Clark,country,,
Jean_Allaire,party,,
Nicola_Zingaretti,party,,
D._Devaraj_Urs,party,,
Nazim_al-Kudsi,party,,
Minkhaung_I,spouse,,
William_Asher,spouse,Joyce_Bulifant,1976-08-28T00:00:00Z
Rufus_Dawes,country,,
James_Guthrie_(Australian_politician),party,,
Matiu_Rata,party,,
Catherine_Rayner,country,,
Faten_Hamama,spouse,Omar_Sharif,1955-01-01T00:00:00Z
Edgar_Dawes,party,,
Rolandas_Paksas,party,,
Doug_Hoffman,party,,
Boney_Kapoor,spouse,Sridevi,1996-01-01T00:00:00Z
William_Shepard,country,,
Ross_Samson,country,,
Roberto_Rossellini,spouse,Ingrid_Bergman,1950-01-01T00:00:00Z
William_Wilson_(Ohio_politician),party,,
Hoot_Gibson,spouse,Sally_Eilers,1930-01-01T00:00:00Z
Chuck_Traynor,spouse,Marilyn_Chambers,1975-01-01T00:00:00Z
James_Soong,party,,
John_Andrew_Singleton,party,,
Feliciano_Chiclana,country,,
Daniel_Filmus,party,,
James_Sewall_Morsell,party,,
John_Stoughton_Newberry,party,,
Roseana_Sarney,party,,
Niall_Duthie,country,,
Myrtle_Anagnostou,spouse,,
Leonard_Rossiter,spouse,Gillian_Raine,1964-01-01T00:00:00Z
Eunice_Groark,party,,
Elisha_M._Pease,party,,
Ana_Paula_Zacarias,country,,
Elidir_Sais,country,,
Mark_Parkinson_(Kansas_politician),party,,
Ethelind_Terry,spouse,Dick_Purcell,1942-01-01T00:00:00Z
Princess_Victoria_Melita_of_Saxe-Coburg_and_Gotha,spouse,"Ernest_Louis,_Grand_Duke_of_Hesse",1894-04-09T00:00:00Z
Nick_Xenophon,party,Nick_Xenophon_Team,2013-07-01T00:00:00Z
Gilbert_Ker,country,,
Patrizia_Toia,party,,
George_Kenneth_Scott-Moncrieff,country,,
J._H._B._Bell,country,,
Hoang_Thanh_Trang,country,,
Amanda_Fazio,party,,
Sharon_Strzelecki,spouse,,
John_Aaron_Rawlins,party,,
Francesco_Merloni,party,,
Nora_Ephron,spouse,Nicholas_Pileggi,1987-01-01T00:00:00Z
Julyan_Sinclair,country,,
Ty_Hardin,spouse,,
Yakub_Hasan_Sait,party,,
Denison_Kitchel,party,,
Aleksandar_Tsankov,party,,
Jeffrey_Davidow,country,,
John_Mooney_(historian),country,,
Ilona_Massey,spouse,Donald_Dawson,1955-01-01T00:00:00Z
William_Walker_(priest),country,,
David_Icke,party,,
Pai_Ping-ping,spouse,,
Randolfo_Pacciardi,party,,
Kent_Hance,party,,
Juhar_Mahiruddin,party,,
Denise_Welch,spouse,Tim_Healy_(actor),1988-01-01T00:00:00Z
Hugh_Dan_MacLennan,country,,
Lesley_Storm,country,,
Chris_Boyce,country,,
Norman_MacCallum,country,,
Fionn_MacColla,country,,
Ihor_Tenyukh,country,,
Delia_Lawrie,party,,
Bonne_of_Artois,spouse,"Philip_II,_Count_of_Nevers",1413-07-08T00:00:00Z
Alexei_Shirov,country,,
Albert_Wren,party,,
Sadettin_Tantan,party,,
Ngai_Shiu-kit,party,,
James_Stokes,country,,
James_Marwick,country,,
Vanessa_Redgrave,spouse,Franco_Nero,2006-01-01T00:00:00Z
James_Fowler_(Australian_politician),party,Nationalist_Party_of_Australia,1917-01-01T00:00:00Z
Jacob_V._W._Herbert,party,,
Edward_Russell_(Australian_politician),party,,
Piero_Calamandrei,party,,
David_Owen_(Brutus),country,,
Edite_Estrela,party,,
Oles_Honchar,party,,
List_of_The_Game_characters,spouse,,
Haroun_Suleiman,party,,
Jacques_Chaban-Delmas,party,,
Sergio_Mattarella,party,Christian_Democracy_(Italy),t142632391
Liberty_Ross,spouse,Rupert_Sanders,2002-01-01T00:00:00Z
James_L._Kemper,country,,
Peter_Lang_(politician),party,,
Tutta_Rolf,spouse,Hasse_Ekman,1953-01-01T00:00:00Z
Alex_Neil_(politician),party,,
Manuel_de_Arriaga,party,,
Dimitri_Poliakov,country,,
Mauricio_Macri,party,Republican_Proposal,2009-01-01T00:00:00Z
James_Murray_(architect),country,,
Theresa_McDermott,country,,
Emma_of_Italy,spouse,,
Amy_Irving,spouse,Bruno_Barreto,2007-01-01T00:00:00Z
Joachim_Gauck,party,,
Yang_Du,party,,
Gruffudd_Llwyd,country,,
Peter_Strauss,spouse,Rachel_Ticotin,1998-01-01T00:00:00Z
Michael_Scott_(novelist),country,,
Eluned_Phillips,country,,
Khagendra_Nath_Dasgupta,party,,
Jeff_Torrington,country,,
George_Outram,country,,
Whiting_Griswold,party,,
Joanna_II_of_Naples,spouse,,
Isabel_Pagan,country,,
Roger_Payne,spouse,,
Georg_Henke,party,,
Per_Engdahl,party,,
Samuel_Hood_(priest),country,,
Edward_W._Mulcahy,country,,
Sigrid_the_Haughty,spouse,,
Chris_Sarandon,spouse,Joanna_Gleason,1994-01-01T00:00:00Z
Patrick_Stewart,spouse,Wendy_Neuss,2000-08-25T00:00:00Z
William_Wynn_(poet),country,,
Carlos_Cure,country,,
Jane_Hadley_Barkley,party,,
Jon_Voight,spouse,Marcheline_Bertrand,1971-12-12T00:00:00Z
Bernard_Koenen,party,,
Avril_Lavigne,spouse,Chad_Kroeger,2013-01-01T00:00:00Z
Edson_Vidigal,party,,
Claudia_Ledesma_Abdala,party,,
Alexander_Stewart_of_Bonkyll,country,,
Tony_Lupusella,party,,
Alexandru_Cimbriciuc,party,,
Ho_Chi_Minh,party,,
Pamela_Harriman,spouse,Leland_Hayward,1960-05-04T00:00:00Z
Leonardo_Sciascia,party,,
Ieuan_Gethin,country,,
Denis_Tyndall,country,,
Niall_Ferguson,spouse,,
Inge_von_Wangenheim,party,,
Bob_Ziegelbauer,party,,
Diane_Wood,spouse,,
Claude_Trudel,party,,
Jackie_Watters,country,,
John_McLean,party,,
Wilbert_Ross_Aylesworth,party,,
Shirley_Knight,spouse,,
Hissa_Abdulla_Ahmed_Al-Otaiba,country,,
Kevin_Pearson_(bishop),country,,
Sibylla_of_Anjou,spouse,,
Michael_Diven,party,,
Daniel_Fernando,party,,
Marcus_Garvey,spouse,Amy_Jacques_Garvey,1922-01-01T00:00:00Z
Ben_Nicholson,spouse,Barbara_Hepworth,1938-01-01T00:00:00Z
Svetlana_Alliluyeva,spouse,William_Wesley_Peters,1970-01-01T00:00:00Z
Geert_Wilders,party,Party_for_Freedom,2006-02-22T00:00:00Z
Elisha_Dyer,party,,
Francis_Augustus_Wright,country,,
Jeffrey_Hamm,party,,
Saifuddin_Nasution_Ismail,party,,
Herod_Antipas,spouse,,
Andrew_Picken,country,,
Barry_Watson_(actor),spouse,Natasha_Gregson_Wagner,2015-01-01T00:00:00Z
Syed_Ghawas,country,,
Heather_Forsyth,party,,
Robert_Toombs,party,,
Jeffrey_Stone,spouse,Christina_Stone,1965-01-01T00:00:00Z
Mario_Mettbach,party,,
Andy_Ireland,party,,
Pier_Angeli,spouse,Vic_Damone,1954-11-24T00:00:00Z
John_B._Forester,party,,
Subhas_Chakraborty,party,,
Milica_Brozovic,country,,
Jonathan_Edwards_(poet),country,,
Robert_Guiscard,spouse,,
Aaron_Webber,party,,
Sterling_Price,country,,
Pauline_Green,party,,
Philippe_Douste-Blazy,party,,
George_Washington,country,,
Prince_Ferdinand_of_Bavaria,spouse,,
Janette_Scott,spouse,Mel_Tormé,1966-01-01T00:00:00Z
Henry_M._Teller,party,,
Bathsheba,spouse,,
John_DeLorean,spouse,Cristina_Ferrare,1973-01-01T00:00:00Z
Wim_van_de_Camp,party,,
Michael_Crow_(journalist),country,,
Phyllis_Coates,spouse,Richard_L._Bare,1948-01-01T00:00:00Z
Karl_Schirdewan,party,,
William_Evans_(judge),country,,
Victor_Pinchuk,spouse,,
Joseph_Bertin,country,,
Friedrich_Wehmer,party,,
Kevin_J._Sullivan_(mayor),party,,
Lady_Caroline_Blackwood,spouse,Robert_Lowell,1972-01-01T00:00:00Z
Igor_Kovalenko,country,,
Mousa_Mohammed_Abu_Marzook,party,,
Husayn_ibn_Ali,spouse,,
Max_von_Forckenbeck,party,,
Keheliya_Rambukwella,party,,
Alan_Harper_(Two_and_a_Half_Men),spouse,,
Parker_Griffith,party,Republican_Party_(United_States),2009-12-22T00:00:00Z
Daniel_Hoan,party,,
Mark_Reckless,party,,
John_M._Read,party,,
A._K._Fazlul_Huq,party,,
Joshua_Whitsitt,party,,
Iveta_Grigule,party,,
Harry_Aubrey_de_Vere_Maclean,country,,
Gilles_Rocheleau,party,,
Mirela_Holy,party,,
Mary_Victoria_Douglas-Hamilton,spouse,,
Dokka_Umarov,country,,
Klaus_Iohannis,party,,
Stanley_Kramer,spouse,Karen_Sharpe,1966-01-01T00:00:00Z
Gigi_Becali,party,,
Frederick_of_Naples,spouse,,
Guy_Oseary,spouse,Michelle_Alves,2006-01-01T00:00:00Z
Li_Yuanhong,party,,
Marcus_Morton,party,,
John_Verran,party,,
Vadim_Milov,country,,
Leeza_Gibbons,spouse,Stephen_Meadows,1991-01-01T00:00:00Z
Yegor_Ligachyov,party,,
Yury_Zacharanka,country,,
J._McCullough,country,,
Hardy_Wright,country,,
Shirley_Slesinger_Lasswell,spouse,Fred_Lasswell,1964-01-01T00:00:00Z
Josh_Goodall,country,,
Antonio_Ferrer,party,,
James_Henderson-Stewart,party,,
Magdi_Allam,party,,
Woody_Jenkins,party,,
Pierre_Derbigny,party,,
Ernest_Rhys,country,,
Brent_Rathgeber,party,,
Krishna_Bose,party,,
A._K._Gopalan,party,,
Alexander_Pope_(actor),spouse,,
Dubacan_of_Angus,country,,
Dennis_Stine,party,,
Denis_Coderre,party,,
Chris_Huhne,party,,
George_Gawler,country,,
Mary_K._Shell,spouse,,
Wannarat_Channukul,party,,
James_Wilson_(Indiana),country,,
Laura_Ziskin,spouse,Alvin_Sargent,2010-01-01T00:00:00Z
Jacob_Collamer,party,,
Maraden_Panggabean,country,,
Arthur_Altschul,spouse,,
Abu_Ali_Mustafa,party,,
Thomas_Emson,country,,
John_Merivale,spouse,Dinah_Sheridan,1986-01-01T00:00:00Z
Bill_Lane_(publisher),country,,
Viola_Dana,spouse,Jimmy_Thomson_(golfer),1930-01-01T00:00:00Z
Edward_S._Little,country,,
Wilfred_Bumburing,party,,
Matthias_Platzeck,party,Social_Democratic_Party_of_Germany,1995-01-01T00:00:00Z
Attiqur_Rahman,country,,
Edward_Heitmann,party,,
Leszek_Balcerowicz,party,,
Robert_Macaulay_Stevenson,country,,
Paul_McRae,party,,
Donald_Howard_(priest),country,,
Karl_Linke,party,,
Lai_Teck,party,,
George_U._Young,party,,
Anton_Rintelen,party,,
Gohar_Ayub_Khan,party,,
Anton_Reinthaller,party,,
Bobby_Bright,party,,
William_A._Wellman,spouse,Helene_Chadwick,1918-01-01T00:00:00Z
William_Irvine_(bishop),country,,
John_B._Alley,party,,
Alice_Joyce,spouse,Clarence_Brown,1933-03-31T00:00:00Z
Carl_Gustaf_Emil_Mannerheim,country,,
Pierre_Gauthier_(politician),party,,
Tam_Yiu-chung,party,,
Beniamino_Andreatta,party,,
Vitaliy_Baranov,country,,
Vittorio_Feltri,party,,
Nikolai_Bukharin,party,,
J._Allen_Carnes,party,,
Beatriz_Merino,party,,
Oscar_Luigi_Scalfaro,party,,
Aimery_of_Cyprus,spouse,,
Henry_Chesson,party,,
Lajos_Drahos,party,,
Lal_Bahadur_Basnet,party,,
Henry_Chapin,party,,
Prakash_Jiwa,country,,
Petru_Vlah,party,,
Margaret_de_Clare,spouse,,
Roger_Sherman_Baldwin,party,,
Donald_C._Johnson,country,,
Hugh_Douglas_(minister),country,,
Ulysses_S._Grant,party,,
Edward_Bulwer-Lytton,party,,
Donnie_Bell,party,,
Korn_Dabbaransi,party,,
John_Yarmuth,party,,
Fernando_Lamas,spouse,Esther_Williams,1969-01-01T00:00:00Z
Quentin_Davies,party,,
Alexandr_Kirsanov,country,,
Barbara_Sukowa,spouse,Robert_Longo,1994-01-01T00:00:00Z
Mary_Harris_Jones,party,,
Jeane_Kirkpatrick,party,,
Eileen_Lawrence,country,,
Frederick_Pirani,party,,
Alexander_Harper_(priest),country,,
John_Anderson_(TV_personality),country,,
Ata-Malik_Juvayni,country,,
W._J._M._Lokubandara,party,,
Gertrude_of_Brunswick,spouse,,
George_Pearce,party,,
Andriy_Shevchenko,party,,
Helmut_Aris,party,,
Maria_Zofia_Czartoryska,spouse,,
Andrew_Gregg_Curtin,party,,
William_Baylies,party,,
Joan_McCracken,spouse,Bob_Fosse,1952-01-01T00:00:00Z
Dougray_Scott,spouse,Claire_Forlani,2007-06-08T00:00:00Z
Manisanda,spouse,,
Edward_Dickinson_Baker,party,,
Jackie_Bird,country,,
Jean-Lambert_Tallien,party,,
Michael_O'Keefe,spouse,Emily_Donahoe,2011-01-01T00:00:00Z
Andrew_Peacock,spouse,,
Christopher_Plummer,spouse,Elaine_Taylor_(actress),1968-01-01T00:00:00Z
Lorenzo_D._Lewelling,party,,
Elof_Ahrle,spouse,Birgit_Rosengren,1940-01-01T00:00:00Z
Guy_Carbone,party,,
Hans_Hertell,party,,
Arnold_Lewis_Raphel,spouse,,
Mehmed_V,spouse,,
Musa_Javed_Chohan,country,,
Walter_Sutherland_(Norn),country,,
William_Ritchie_(editor),country,,
George_S._Morris_(musician),country,,
Andrew_Leung,party,,
Adoniram_Judson,spouse,,
David_Shepard_(surgeon),country,,
William_M._Evarts,party,,
Cecil_Purdy,country,,
Malcolm_Kendrick,country,,
Dean_Paul_Martin,spouse,Dorothy_Hamill,1982-01-01T00:00:00Z
Tamar_Beruchashvili,country,,
Sisowath_Sirik_Matak,country,,
Constantine_VI,spouse,,
Simone_Veil,party,,
Alexander_Ramsey,party,,
Michel_Barnier,party,,
Calvin_T._Hulburd,party,,
Philip_IV_of_Spain,spouse,,
Ciriaco_De_Mita,party,,
James_Smith_of_Jordanhill,country,,
May_Allison,spouse,James_R._Quirk,1926-01-01T00:00:00Z
James_Leslie_(UK_politician),party,,
Goh_Meng_Seng,party,,
Floyd_Spence,party,,
Movses_Hakobyan,country,,
Stephen_Gyllenhaal,spouse,Kathleen_Man_Gyllenhaal,2011-01-01T00:00:00Z
Victor_Orsatti,spouse,,
Patrick_Sellar,country,,
Rusudan_Goletiani,country,,
Luis_de_la_Puente_Uceda,party,,
Deborah_Grey,party,,
Vladimir_Cristi,party,,
