Person,Property,Type,rn,rel_rate
http://dbpedia.org/resource/Raúl_Uranga_–_Carlos_Sylvestre_Begnis_Subfluvial_Tunnel,location,Provinces_of_Argentina,dbot_rules,**
http://dbpedia.org/resource/La_Palma_Airport,location,Municipalities_of_Spain,dbot_rules,**
http://dbpedia.org/resource/Shimo-Imaichi_Station,servingRailwayLine,Passenger_rail_terminology,dbot_rules,**
http://dbpedia.org/resource/Sendai_Station_(Miyagi),servingRailwayLine,Rapid_transit,dbot_rules,**
http://dbpedia.org/resource/Hokubō_Dam,location,Cities_of_Japan,dbot_rules,**
http://dbpedia.org/resource/Harvard_(CTA_station),servingRailwayLine,Rapid_transit,dbot_rules,**
http://dbpedia.org/resource/Gallipoli_railway_station,servingRailwayLine,Passenger_rail_terminology,dbot_rules,**
http://dbpedia.org/resource/Putignano_railway_station,servingRailwayLine,Passenger_rail_terminology,dbot_rules,**
http://dbpedia.org/resource/Val_de_Fontenay_(Paris_RER),owningOrganisation,State-owned_enterprise,dbot_rules,**
http://dbpedia.org/resource/Val_de_Fontenay_(Paris_RER),owner,State-owned_enterprise,dbot_rules,**
http://dbpedia.org/resource/Bath_County_Pumped_Storage_Station,owner,Public_company,dbot_rules,**
http://dbpedia.org/resource/Schlüchtern_station,servingRailwayLine,Regional_rail,dbot_rules,**
http://dbpedia.org/resource/Schlüchtern_station,servingRailwayLine,Passenger_rail_terminology,dbot_rules,**
http://dbpedia.org/resource/Carnate-Usmate_railway_station,servingRailwayLine,Passenger_rail_terminology,dbot_rules,**
http://dbpedia.org/resource/8th_Street_(SEPTA_station),type,Rapid_transit,dbot_rules,**
http://dbpedia.org/resource/Jingan_Station,servingRailwayLine,Rapid_transit,dbot_rules,**
http://dbpedia.org/resource/São_Simão_Dam,location,States_of_Brazil,dbot_rules,**
http://dbpedia.org/resource/Australia_Square,owner,Public_company,dbot_rules,**
http://dbpedia.org/resource/Queens–Midtown_Tunnel,location,Borough_(New_York_City),dbot_rules,**
http://dbpedia.org/resource/Suyeong_Station_(Busan_Metro),servingRailwayLine,Rapid_transit,dbot_rules,**
http://dbpedia.org/resource/Gwangju_Songjeong_Station,servingRailwayLine,Regional_rail,dbot_rules,**
http://dbpedia.org/resource/St._Ann’s_Armenian_Catholic_Cathedral,location,Borough_(New_York_City),dbot_rules,**
http://dbpedia.org/resource/San'yō_Main_Line,owner,Public_company,dbot_rules,**
http://dbpedia.org/resource/The_Gallery_at_Market_East,owner,Public_company,dbot_rules,**
http://dbpedia.org/resource/East_Bend_Generating_Station,location,City,dbot_rules,**
http://dbpedia.org/resource/Minami-morimachi_Station,servingRailwayLine,Rapid_transit,dbot_rules,**
http://dbpedia.org/resource/Meitetsu_Gamagōri_Line,location,Cities_of_Japan,dbot_rules,**
http://dbpedia.org/resource/Villa_María_and_Rufino_Railway,location,Provinces_of_Argentina,dbot_rules,**
http://dbpedia.org/resource/Conant_Thread-Coats_&_Clark_Mill_Complex_District,location,City,dbot_rules,**
http://dbpedia.org/resource/Fukuiguchi_Station,servingRailwayLine,Passenger_rail_terminology,dbot_rules,**
http://dbpedia.org/resource/Shihu_Donglu_Station,servingRailwayLine,Rapid_transit,dbot_rules,**
http://dbpedia.org/resource/Chikatetsu-Narimasu_Station,servingRailwayLine,Rapid_transit,dbot_rules,**
http://dbpedia.org/resource/Ximen_Station,servingRailwayLine,Rapid_transit,dbot_rules,**
http://dbpedia.org/resource/Toyosu_Station,servingRailwayLine,Rapid_transit,dbot_rules,**
http://dbpedia.org/resource/Tsuruhashi_Station,servingRailwayLine,Passenger_rail_terminology,dbot_rules,**
http://dbpedia.org/resource/North_Argentine_Railway,location,Provinces_of_Argentina,dbot_rules,**
http://dbpedia.org/resource/Aoyama-itchōme_Station,servingRailwayLine,Rapid_transit,dbot_rules,**
http://dbpedia.org/resource/Chivasso_railway_station,servingRailwayLine,Passenger_rail_terminology,dbot_rules,**
http://dbpedia.org/resource/Aviemore_Dam,location,Regions_of_New_Zealand,dbot_rules,**
http://dbpedia.org/resource/Huangcun_Railway_Station,servingRailwayLine,Passenger_rail_terminology,dbot_rules,**
http://dbpedia.org/resource/Nippombashi_Station,servingRailwayLine,Rapid_transit,dbot_rules,**
http://dbpedia.org/resource/Beijing_West_Railway_Station,servingRailwayLine,Passenger_rail_terminology,dbot_rules,**
http://dbpedia.org/resource/Napoli_Centrale_railway_station,servingRailwayLine,Passenger_rail_terminology,dbot_rules,**
http://dbpedia.org/resource/Buenos_Aires_Central_Railway,location,Provinces_of_Argentina,dbot_rules,**
http://dbpedia.org/resource/Senkawa_Station,servingRailwayLine,Rapid_transit,dbot_rules,**
