Property,Type,Ratio,support
http://dbpedia.org/ontology/owningOrganisation,http://dbpedia.org/class/yago/StandardGaugeRailwaysInTurkey,1.0,2.0
http://dbpedia.org/ontology/country,http://dbpedia.org/class/yago/LeastDevelopedCountries,0.0,1.0
http://dbpedia.org/ontology/owner,http://dbpedia.org/class/yago/HeritageRailwaysInTheIsleOfMan,1.0,1.0
http://dbpedia.org/ontology/location,http://dbpedia.org/class/yago/StatesOfMalaysia,1.0,2.0
http://dbpedia.org/ontology/location,http://dbpedia.org/class/yago/PopulatedPlacesEstablishedIn1856,1.0,1.0
http://dbpedia.org/ontology/location,http://dbpedia.org/class/yago/PopulatedPlacesEstablishedIn1717,1.0,2.0
http://dbpedia.org/ontology/locatedInArea,http://dbpedia.org/class/yago/PopulatedPlacesEstablishedIn1812,1.0,2.0
http://dbpedia.org/ontology/type,http://dbpedia.org/class/yago/RailwayCompaniesEstablishedIn2006,1.0,1.0
http://dbpedia.org/ontology/location,http://dbpedia.org/class/yago/CitiesAndTownsInTheRhodopes,1.0,1.0
http://dbpedia.org/ontology/owningOrganisation,http://dbpedia.org/class/yago/CompaniesOperatingFormerGreatNorthernRailway(U.S.)Lines,1.0,1.0
http://dbpedia.org/ontology/servingRailwayLine,http://dbpedia.org/class/yago/RailwayLinesOpenedIn1987,1.0,1.0
http://dbpedia.org/ontology/owningOrganisation,http://dbpedia.org/class/yago/NewHampshireRailroads,1.0,3.0
http://dbpedia.org/ontology/locatedInArea,http://dbpedia.org/class/yago/MaineCounties,1.0,1.0
http://dbpedia.org/ontology/operatedBy,http://dbpedia.org/class/yago/HeritageRailwaysInNewZealand,1.0,1.0
http://dbpedia.org/ontology/routeStart,http://dbpedia.org/class/yago/RailwayStationsInSouthKorea,0.6666666666666666,3.0
http://dbpedia.org/ontology/location,http://dbpedia.org/class/yago/SuburbsOfGreatLakesCouncil,1.0,1.0
http://dbpedia.org/ontology/locatedInArea,http://dbpedia.org/class/yago/MemberStatesOfTheCommunityOfPortugueseLanguageCountries,1.0,3.0
http://dbpedia.org/ontology/crosses,http://dbpedia.org/class/yago/BordersOfWales,1.0,1.0
http://dbpedia.org/ontology/location,"http://dbpedia.org/class/yago/ProtectedAreasOfWilliamsCounty,NorthDakota",1.0,1.0
http://dbpedia.org/ontology/location,http://dbpedia.org/class/yago/DistrictsOfHelmandProvince,1.0,1.0
http://dbpedia.org/ontology/location,http://dbpedia.org/class/yago/StatesAndTerritoriesEstablishedIn1955,1.0,1.0
http://dbpedia.org/ontology/location,http://dbpedia.org/class/yago/DistrictsOfScotland,0.6666666666666666,3.0
http://dbpedia.org/ontology/routeEnd,http://dbpedia.org/class/yago/DefunctRailwayStationsInTurkey,1.0,1.0
http://dbpedia.org/ontology/location,http://dbpedia.org/class/yago/StatesAndTerritoriesEstablishedIn1957,1.0,1.0
http://dbpedia.org/ontology/owningOrganisation,http://dbpedia.org/class/yago/RollingStockManufacturers,1.0,1.0
http://dbpedia.org/ontology/routeStart,http://dbpedia.org/class/yago/RailwayStationsInWestminster,1.0,4.0
http://dbpedia.org/ontology/routeEnd,http://dbpedia.org/class/yago/DfTCategoryC2Stations,1.0,1.0
http://dbpedia.org/ontology/location,http://dbpedia.org/class/yago/PopulatedPlacesInTheProvinceOfBarcelona,1.0,1.0
http://dbpedia.org/ontology/location,http://dbpedia.org/class/yago/WorldHeritageSitesInPortugal,1.0,1.0
http://dbpedia.org/ontology/location,http://dbpedia.org/class/yago/StatesAndTerritoriesEstablishedIn1959,1.0,1.0
http://dbpedia.org/ontology/locatedInArea,http://dbpedia.org/class/yago/PopulatedPlacesEstablishedIn1883,1.0,2.0
http://dbpedia.org/ontology/location,http://dbpedia.org/class/yago/ValleysOfTheAlps,1.0,1.0
http://dbpedia.org/ontology/location,http://dbpedia.org/class/yago/FormerCapitalsOfArmenia,1.0,1.0
http://dbpedia.org/ontology/routeStart,http://dbpedia.org/class/yago/AmtrakStationsInConnecticut,1.0,1.0
http://dbpedia.org/ontology/crosses,http://dbpedia.org/class/yago/CanalsInManchester,1.0,1.0
http://dbpedia.org/ontology/servingRailwayLine,http://dbpedia.org/class/yago/IntercityBusCompaniesOfCanada,0.0,1.0
http://dbpedia.org/ontology/owner,http://dbpedia.org/class/yago/FormerNationalisedIndustriesOfTheUnitedKingdom,1.0,3.0
http://dbpedia.org/ontology/operatedBy,http://dbpedia.org/class/yago/RailwayCompaniesOfIndia,1.0,3.0
http://dbpedia.org/ontology/locatedInArea,http://dbpedia.org/class/yago/MunicipalitiesOfBulacan,1.0,1.0
http://dbpedia.org/ontology/routeStart,http://dbpedia.org/class/yago/FerryTerminalsInNewJersey,1.0,3.0
http://dbpedia.org/ontology/locatedInArea,http://dbpedia.org/class/yago/PopulatedPlacesEstablishedIn1833,1.0,2.0
http://dbpedia.org/ontology/locatedInArea,http://dbpedia.org/class/yago/StatesAndTerritoriesEstablishedIn1948,1.0,1.0
http://dbpedia.org/ontology/owner,http://dbpedia.org/ontology/Location,1.0,1.0
http://dbpedia.org/ontology/locatedInArea,"http://dbpedia.org/class/yago/PopulatedPlacesInJeffersonCounty,Ohio",1.0,1.0
